Date;Open;High;Low;Close;Adj Close;Volume
01/02/2000;2832,419922;2938,879883;2644,780029;2746,080078;2746,080078;0
01/03/2000;2753,209961;2977,100098;2521,040039;2777,840088;2777,840088;0
01/04/2000;2795,330078;3034,5;2784,179932;2813,280029;2813,280029;0
01/05/2000;2842,050049;2926,97998;2781,639893;2849,429932;2849,429932;0
01/06/2000;2854,969971;2957,76001;2842,969971;2953,280029;2953,280029;0
01/07/2000;2949,719971;3078,919922;2928,050049;3068,610107;3068,610107;0
01/08/2000;3063,120117;3203,159912;3033,340088;3132,52002;3132,52002;0
01/09/2000;3136,560059;3148,72998;2942,73999;3056,01001;3056,01001;0
01/10/2000;3039,169922;3115,600098;2951,550049;3110,110107;3110,110107;0
01/11/2000;3120,610107;3210,030029;2948,219971;2988,580078;2988,580078;0
01/12/2000;3003,459961;3075,23999;2955,530029;3024,48999;3024,48999;0
01/01/2001;3014,600098;3059,320068;2939,02002;2968,610107;2968,610107;0
01/02/2001;2966,320068;3030,389893;2947,830078;2999,600098;2999,600098;0
01/03/2001;2992,199951;3004,379883;2585,340088;2838,409912;2838,409912;0
01/04/2001;2851,939941;2931,889893;2770,310059;2842,129883;2842,129883;0
01/05/2001;2847,290039;2851,560059;2748,209961;2786,159912;2786,159912;0
01/06/2001;2806,889893;2910,709961;2783,189941;2885,030029;2885,030029;0
01/07/2001;2890,709961;2970,810059;2864,810059;2928,97998;2928,97998;0
01/08/2001;2920,280029;2952,120117;2811,959961;2893,110107;2893,110107;0
01/09/2001;2909,919922;2909,919922;2224,570068;2642,550049;2642,550049;0
01/10/2001;2645,100098;2748,919922;2559,280029;2605,300049;2605,300049;0
01/11/2001;2593,790039;2729,419922;2571,219971;2633,820068;2633,820068;0
01/12/2001;2628,129883;2783,01001;2566,439941;2782,01001;2782,01001;0
01/01/2002;2766,75;2815,189941;2609,610107;2764,209961;2764,209961;0
01/02/2002;2761,600098;2813,76001;2666,179932;2748,689941;2748,689941;0
01/03/2002;2746,780029;2785,169922;2672,820068;2769,189941;2769,189941;0
01/04/2002;2766,360107;2906,75;2731,51001;2811,120117;2811,120117;0
01/05/2002;2813,909912;2901,350098;2694,830078;2727,419922;2727,419922;0
01/06/2002;2721,699951;2735,590088;2340,590088;2535,73999;2535,73999;0
01/07/2002;2520,310059;2569,840088;1930,339966;2255,800049;2255,800049;0
01/08/2002;2264,149902;2387,649902;1976,040039;2246,310059;2246,310059;0
01/09/2002;2243,129883;2262,389893;1827,780029;1869,089966;1869,089966;0
01/10/2002;1868,180054;2072,709961;1752,319946;1972,22998;1972,22998;0
01/11/2002;1970,790039;2133,840088;1947,150024;2074,389893;2074,389893;0
01/12/2002;2083,699951;2108,300049;1945,23999;2025,040039;2025,040039;0
01/01/2003;2010,98999;2075,159912;1793,76001;1882,530029;1882,530029;0
01/02/2003;1894,199951;1903,959961;1597,859985;1671,959961;1671,959961;0
01/03/2003;1683,530029;1782,079956;1425,060059;1635,219971;1635,219971;0
01/04/2003;1642,890015;1929,219971;1628,890015;1871,839966;1871,839966;0
01/05/2003;1877,550049;1964,150024;1844,02002;1925,640015;1925,640015;0
01/06/2003;1933,199951;2018,829956;1918,630005;1939,77002;1939,77002;0
01/07/2003;1934,939941;2023,26001;1889,77002;2023,26001;2023,26001;0
01/08/2003;2026,099976;2118,360107;1999,469971;2043,839966;2043,839966;0
01/09/2003;2051,189941;2139,23999;2041,209961;2051,830078;2051,830078;0
01/10/2003;2063,409912;2161,709961;2055,360107;2160,669922;2160,669922;0
01/11/2003;2162,070068;2207,070068;2125,919922;2168,320068;2168,320068;0
01/12/2003;2176,26001;2246,199951;2157,949951;2244,179932;2244,179932;0
01/01/2004;2252,449951;2407,919922;2244,860107;2383,76001;2383,76001;0
01/02/2004;2394,030029;2500,629883;2367,459961;2483,159912;2483,159912;0
01/03/2004;2486,02002;2524,72998;2300,540039;2380,350098;2380,350098;0
01/04/2004;2389,969971;2516,959961;2389,649902;2439,610107;2439,610107;0
01/05/2004;2434,889893;2463,780029;2335,780029;2415,429932;2415,429932;0
01/06/2004;2418,22998;2482,909912;2397,949951;2470,659912;2470,659912;0
01/07/2004;2476,300049;2489,909912;2406,22998;2465,129883;2465,129883;0
01/08/2004;2468,889893;2563,48999;2440,159912;2558,080078;2558,080078;0
01/09/2004;2560,139893;2706,699951;2558,560059;2693,209961;2693,209961;0
01/10/2004;2701,189941;2792,620117;2697,709961;2785,449951;2785,449951;86888800
01/11/2004;2783,300049;2890,26001;2780,860107;2850,949951;2850,949951;166300000
01/12/2004;2852,5;2956,899902;2848,419922;2932,620117;2932,620117;130008800
01/01/2005;2936,459961;3013,830078;2934,699951;2997,600098;2997,600098;146253200
01/02/2005;3003,840088;3128,850098;2994,780029;3106,540039;3106,540039;143093400
01/03/2005;3101,120117;3164,540039;3053,129883;3125,669922;3125,669922;185517200
01/04/2005;3129,860107;3201,280029;3007,580078;3039,709961;3039,709961;152855000
01/05/2005;3039,929932;3100,76001;3015,659912;3051,669922;3051,669922;157628800
01/06/2005;3054,5;3143,580078;3050,060059;3112,830078;3112,830078;184439200
01/07/2005;3108,570068;3240,590088;3033,570068;3228,01001;3228,01001;145819800
01/08/2005;3241,26001;3315,01001;3192,469971;3223,97998;3223,97998;152752400
01/09/2005;3235,23999;3346,399902;3212,909912;3328,800049;3328,800049;170441600
01/10/2005;3333,01001;3375,76001;3201,73999;3264,26001;3264,26001;145108000
01/11/2005;3266,040039;3439,929932;3256,189941;3394,139893;3394,139893;150828000
01/12/2005;3406,560059;3581,97998;3401,169922;3549,25;3549,25;135491800
01/01/2006;3559,669922;3774,360107;3556,25;3744,629883;3744,629883;177875600
01/02/2006;3738,909912;3955,709961;3735,830078;3839,25;3839,25;172260000
01/03/2006;3837,439941;3988,280029;3822,919922;3912,280029;3912,280029;199312600
01/04/2006;3925,570068;3947,51001;3817,790039;3911,060059;3911,060059;155883800
01/05/2006;3903,189941;3987,340088;3558,73999;3675,800049;3675,800049;212383000
01/06/2006;3671,129883;3723,550049;3409,199951;3703,320068;3703,320068;201976400
01/07/2006;3719,459961;3807,530029;3557,969971;3795,909912;3795,909912;125074800
01/08/2006;3787,060059;3952,780029;3746,25;3906,01001;3906,01001;152969400
01/09/2006;3902,830078;4091,22998;3863,929932;4070,780029;4070,780029;189904800
01/10/2006;4078,719971;4194,549805;4047,340088;4144,379883;4144,379883;180430800
01/11/2006;4152,310059;4278,310059;4106,589844;4140,299805;4140,299805;184329800
01/12/2006;4145,100098;4400,879883;4099,009766;4388,529785;4388,529785;150934800
01/01/2007;4401,060059;4499,379883;4381,549805;4433,569824;4433,569824;175517400
01/02/2007;4467,470215;4564,290039;4268,009766;4305,22998;4305,22998;191472200
01/03/2007;4311,27002;4504,560059;4178,109863;4471,649902;4471,649902;283230800
01/04/2007;4458,350098;4681,509766;4455,359863;4614,759766;4614,759766;209477000
01/05/2007;4635,220215;4759,009766;4590,470215;4697,859863;4697,859863;241444800
01/06/2007;4691,810059;4714,649902;4452,950195;4639,399902;4639,399902;213945800
01/07/2007;4624,22998;4674,569824;4312,330078;4384,470215;4384,470215;241609400
01/08/2007;4292,240234;4365,600098;3956,080078;4350,830078;4350,830078;341783800
01/09/2007;4375,290039;4394,220215;4187,72998;4325,290039;4325,290039;283322600
01/10/2007;4297,529785;4546,140137;4283,060059;4441,819824;4441,819824;441927800
01/11/2007;4435,890137;4437,390137;3875,47998;4162,5;4162,5;471453600
01/12/2007;4162,879883;4196,359863;4012;4127,470215;4127,470215;256611600
01/01/2008;4122,819824;4170,27002;3330,939941;3722,22998;3722,22998;482497600
01/02/2008;3759,77002;3845,100098;3560,320068;3757,120117;3757,120117;377188400
01/03/2008;3695,159912;3768,379883;3537,01001;3719,52002;3719,52002;1990403800
01/04/2008;3701,280029;3954,25;3701,280029;3925,429932;3925,429932;2449842400
01/05/2008;3962,139893;3971,909912;3642,850098;3751,409912;3751,409912;547215900
01/06/2008;3747,23999;3783,52002;3130,090088;3168,219971;3168,219971;439222000
01/07/2008;3156,639893;3179,340088;2794,179932;2994,379883;2994,379883;587518000
01/08/2008;2981,840088;3142,889893;2941,97998;3136;3136;426853200
01/09/2008;3117,560059;3224,040039;2471,47998;2672,199951;2672,199951;859445600
01/10/2008;2728,149902;2837,290039;1812,530029;2100,179932;2100,179932;973428600
01/11/2008;2132,129883;2239,139893;1783,699951;1881,459961;1881,459961;549855800
01/12/2008;1878,709961;1930,849976;1757,25;1908,640015;1908,640015;535114200
01/01/2009;1941,030029;2016,780029;1750,030029;1900,089966;1900,089966;823966800
01/02/2009;1895,630005;1930,75;1659,050049;1696,579956;1696,579956;986849200
01/03/2009;1670,189941;1788,619995;1523,469971;1748,73999;1748,73999;1140062000
01/04/2009;1750,790039;1997,079956;1724,880005;1953,349976;1953,349976;859385000
01/05/2009;1982,459961;2139,459961;1969,619995;2071,370117;2071,370117;1058115100
01/06/2009;2094,570068;2104,310059;1933,420044;2030,97998;2030,97998;767971200
01/07/2009;2035,689941;2180,629883;1951,869995;2169,139893;2169,139893;563046800
01/08/2009;2165,290039;2430,209961;2159,659912;2364,949951;2364,949951;701445400
01/09/2009;2365,580078;2520,080078;2279,75;2485,620117;2485,620117;900821700
01/10/2009;2489,320068;2618,899902;2366,469971;2392,719971;2392,719971;712944000
01/11/2009;2391,159912;2554,77002;2338,469971;2421,290039;2421,290039;511171200
01/12/2009;2439,570068;2555,48999;2439,570068;2511,620117;2511,620117;403575000
01/01/2010;2521,72998;2610,409912;2454,070068;2505,199951;2505,199951;490249000
01/02/2010;2496,879883;2560,610107;2375,719971;2514,870117;2514,870117;507982200
01/03/2010;2533,169922;2677,860107;2519,060059;2648,459961;2648,459961;490951000
01/04/2010;2656,850098;2725,689941;2470,360107;2560,98999;2560,98999;551415800
01/05/2010;2561,419922;2582,77002;2288,830078;2453,370117;2453,370117;850526000
01/06/2010;2440,860107;2569,5;2372,530029;2386,530029;2386,530029;544565200
01/07/2010;2361,219971;2565,050049;2328,300049;2517,300049;2517,300049;484475400
01/08/2010;2535,22998;2616,629883;2407,409912;2457,459961;2457,459961;410695000
01/09/2010;2465,659912;2620,949951;2453,840088;2589,72998;2589,72998;509212600
01/10/2010;2594,969971;2713,840088;2552,580078;2679,070068;2679,070068;374015200
01/11/2010;2697,330078;2716,669922;2490,149902;2506,129883;2506,129883;475475400
01/12/2010;2521,840088;2646,409912;2511,840088;2578,600098;2578,600098;388743200
01/01/2011;2599,419922;2692,72998;2553,310059;2638,699951;2638,699951;551480000
01/02/2011;2651,780029;2778,02002;2641,110107;2707,090088;2707,090088;492011800
01/03/2011;2714,419922;2726,330078;2522,959961;2662,169922;2662,169922;418368600
01/04/2011;2673,669922;2778,800049;2666,97998;2768,340088;2768,340088;384862800
01/05/2011;2773,189941;2777,48999;2647,070068;2687,709961;2687,709961;484296200
01/06/2011;2684;2688,02002;2481,469971;2572,580078;2572,580078;448918200
01/07/2011;2583,050049;2605,719971;2381,530029;2427,090088;2427,090088;596386200
01/08/2011;2464,659912;2465,51001;2014,449951;2267,879883;2267,879883;798334600
01/09/2011;2274,73999;2276,280029;1957,72998;2131,280029;2131,280029;573645800
01/10/2011;2086,01001;2232,23999;2014,23999;2139,179932;2139,179932;702337000
01/11/2011;2091,689941;2139,570068;1894,579956;2073,949951;2073,949951;676940800
01/12/2011;2070,719971;2128,409912;1981,380005;2083,419922;2083,419922;438637600
01/01/2012;2117,310059;2254,370117;2076,780029;2206,800049;2206,800049;448268800
01/02/2012;2210,040039;2305,429932;2202,76001;2275,860107;2275,860107;452148400
01/03/2012;2271,969971;2378,98999;2208,340088;2324,050049;2324,050049;465014800
01/04/2012;2330,75;2365,050049;2169,73999;2208,439941;2208,439941;408288400
01/05/2012;2236,060059;2240,820068;2052,72998;2093,560059;2093,560059;380295800
01/06/2012;2093,409912;2228,419922;2033,880005;2227,629883;2227,629883;426629400
01/07/2012;2235,399902;2321,969971;2167,959961;2274,840088;2274,840088;398085000
01/08/2012;2274,76001;2406,340088;2241,600098;2345,689941;2345,689941;279344200
01/09/2012;2339,110107;2478,060059;2328,709961;2373,330078;2373,330078;313433200
01/10/2012;2364,120117;2437,790039;2338,040039;2369,209961;2369,209961;287578400
01/11/2012;2367,810059;2453,899902;2300,679932;2436,949951;2436,949951;275084800
01/12/2012;2436,620117;2506,77002;2408,610107;2475,810059;2475,810059;272899200
01/01/2013;2508,169922;2584,969971;2486,409912;2520,350098;2520,350098;248183800
01/02/2013;2524,01001;2584,179932;2488,159912;2569,169922;2569,169922;274502400
01/03/2013;2556,600098;2650,51001;2522,27002;2592,189941;2592,189941;261722800
01/04/2013;2594,379883;2659,610107;2515,75;2643,419922;2643,419922;288698000
01/05/2013;2639,300049;2750,350098;2630,149902;2649,360107;2649,360107;256458800
01/06/2013;2639,52002;2655,439941;2440,090088;2526,110107;2526,110107;265801000
01/07/2013;2540,689941;2670,320068;2472,699951;2662,679932;2662,679932;227107400
01/08/2013;2675,75;2837,159912;2673,419922;2673,419922;2673,419922;246479200
01/09/2013;2697,219971;2864,409912;2669,449951;2802,27002;2802,27002;243408600
01/10/2013;2801,290039;2914,419922;2782,419922;2904,350098;2904,350098;246860400
01/11/2013;2908,290039;2963,449951;2827,540039;2870,889893;2870,889893;230237100
01/12/2013;2869,959961;2929,909912;2747,429932;2923,820068;2923,820068;206386800
01/01/2014;2928,530029;2975,51001;2852,149902;2891,25;2891,25;264317400
01/02/2014;2883,699951;3096,909912;2826,580078;3096,909912;3096,909912;258651500
01/03/2014;3042,5;3139,76001;2977,540039;3129,939941;3129,939941;274253100
01/04/2014;3135,02002;3154,72998;3023,97998;3089,800049;3089,800049;249257000
01/05/2014;3094,860107;3172,209961;3057,629883;3159,100098;3159,100098;258481500
01/06/2014;3168,080078;3196,179932;3100,909912;3127,209961;3127,209961;240312700
01/07/2014;3130,590088;3199,840088;3078,439941;3098,73999;3098,73999;254246900
01/08/2014;3097,179932;3212,439941;3017,899902;3192,719971;3192,719971;244320500
01/09/2014;3194,429932;3235,459961;3157,669922;3221,399902;3221,399902;251499800
01/10/2014;3214,409912;3228,370117;2809,310059;3157,149902;3157,149902;401055300
01/11/2014;3151,560059;3293,530029;3107,949951;3287,909912;3287,909912;261787000
01/12/2014;3273,26001;3335,790039;3088,449951;3285,26001;3285,26001;221230400
01/01/2015;3297,050049;3565,830078;3186,73999;3530,310059;3530,310059;0
01/02/2015;3535,159912;3714,439941;3488,72998;3714,439941;3714,439941;0
01/03/2015;3709,97998;3786,100098;3665,27002;3725,820068;3725,820068;0
01/04/2015;3717,860107;3910,330078;3660,02002;3674,179932;3674,179932;0
01/05/2015;3640;3778,340088;3532,389893;3708,659912;3708,659912;3517400
01/06/2015;3717,969971;3763;3518,469971;3574,699951;3574,699951;0
01/07/2015;3610,840088;3867,209961;3479,459961;3762,639893;3762,639893;0
01/08/2015;3769,879883;3853,209961;3175,25;3463,120117;3463,120117;0
01/09/2015;3434,22998;3538,98999;3271,840088;3344,5;3344,5;18509200
01/10/2015;3368,860107;3611,090088;3291,949951;3600,199951;3600,199951;0
01/11/2015;3571,560059;3772,050049;3571,560059;3760,889893;3760,889893;0
01/12/2015;3767;3773,72998;3489,040039;3700,300049;3700,300049;0
01/01/2016;3672,810059;3681,540039;3262,850098;3486,219971;3486,219971;0
01/02/2016;3499,77002;3503,949951;3117,610107;3371,820068;3371,820068;23017000
01/03/2016;3362,370117;3486,5;3337,330078;3373,040039;3373,040039;0
01/04/2016;3341,949951;3514,429932;3310,060059;3409,370117;3409,370117;21821000
01/05/2016;3428,169922;3539,120117;3305,030029;3514,060059;3514,060059;0
01/06/2016;3514,540039;3548,48999;3127,939941;3345,629883;3345,629883;0
01/07/2016;3366,719971;3477,860107;3211,080078;3464,840088;3464,840088;0
01/08/2016;3499,719971;3583,330078;3362,709961;3553,370117;3553,370117;0
01/09/2016;3560,48999;3652,889893;3470,51001;3555,919922;3555,919922;0
01/10/2016;3556,27002;3621,719971;3484,52002;3540,560059;3540,560059;31659500
01/11/2016;3555,530029;3579,820068;3384,679932;3478,629883;3478,629883;0
01/12/2016;3469,050049;3616,73999;3402,100098;3606,360107;3606,360107;0
01/01/2017;3641,780029;3679,620117;3542,27002;3542,27002;3542,27002;0
01/02/2017;3562,780029;3643,860107;3550,419922;3584,129883;3584,129883;17527100
01/03/2017;3613,899902;3817,100098;3613,340088;3817,02002;3817,02002;39585600
01/04/2017;3816,639893;3898,879883;3745,909912;3875,530029;3875,530029;83741600
01/05/2017;3877,340088;4055,959961;3865,419922;3888,320068;3888,320068;10822900
01/06/2017;3892,790039;3957,459961;3782,820068;3793,620117;3793,620117;0
01/07/2017;3809,97998;3994,300049;3797,340088;3942,459961;3942,459961;0
01/08/2017;3962,679932;3975,070068;3826,570068;3887,550049;3887,550049;0
01/09/2017;3901,840088;4017,75;3863,149902;4017,75;4017,75;237442100
01/10/2017;4013,199951;4123,660156;4012,679932;4096,379883;4096,379883;482328000
01/11/2017;4109,72998;4129,810059;3937,47998;3984,100098;3984,100098;563562000
01/12/2017;3987,350098;4039,75;3952,350098;3977,879883;3977,879883;485750600
01/01/2018;3990,370117;4188,950195;3957,76001;4111,649902;4111,649902;591586500
01/02/2018;4129,75;4144,310059;3844,01001;3994,449951;3994,449951;639382400
01/03/2018;3995,189941;4023,080078;3779,98999;3857,100098;3857,100098;676881500
01/04/2018;3835,080078;3939,100098;3781,429932;3910,300049;3910,300049;487149900
01/05/2018;3909,149902;3928,860107;3731,800049;3764,219971;3764,219971;663057200
01/06/2018;3792,290039;3850,830078;3678,340088;3719,860107;3719,860107;650805300
01/07/2018;3694,939941;3929,080078;3664,159912;3899,040039;3899,040039;545568200
01/08/2018;3906,100098;3913,800049;3733,850098;3740,709961;3740,709961;564473300
01/09/2018;3745,689941;3796,879883;3612,310059;3706,73999;3706,73999;687899400
01/10/2018;3705,02002;3755,97998;3329,850098;3447,070068;3447,070068;801008200
01/11/2018;3458,23999;3583,850098;3418,540039;3487,899902;3487,899902;668536900
01/12/2018;3552,22998;3562,379883;3144,959961;3243,629883;3243,629883;638546100
01/01/2019;3207,189941;3523,5;3166,26001;3491,620117;3491,620117;630725300
01/02/2019;3506,580078;3618,550049;3464,310059;3604,47998;3604,47998;574291200
01/03/2019;3623,949951;3707,810059;3524,969971;3658,719971;3658,719971;642959200
01/04/2019;3684,22998;3868,320068;3680,590088;3743,669922;3743,669922;426721800
01/05/2019;3726,199951;3743,73999;3399,550049;3427,179932;3427,179932;446066100
01/06/2019;3403,949951;3548,830078;3382,830078;3547,459961;3547,459961;457809600
01/07/2019;3576,610107;3786,169922;3556,939941;3701,429932;3701,429932;433471800
01/08/2019;3690,090088;3733,949951;3396,77002;3570,810059;3570,810059;605767000
01/09/2019;3569,97998;3738,719971;3550,639893;3714,419922;3714,419922;505106100
01/10/2019;3727,659912;3799,5;3544,459961;3763,25;3763,25;512607200
01/11/2019;3771,060059;3925,780029;3766,830078;3906,679932;3906,679932;421742800
01/12/2019;3911,959961;4012,52002;3830,060059;3955,830078;3955,830078;344838100
01/01/2020;3982,560059;4035,929932;3898,399902;3907,610107;3907,610107;418245300
01/02/2020;3910,040039;4201,350098;3439,899902;3488,600098;3488,600098;624465600
01/03/2020;3562,52002;3649,139893;2406,75;2901,580078;2901,580078;1100209700
01/04/2020;2836,540039;3210,51001;2820,72998;3099,120117;3099,120117;874065300
01/05/2020;3018,780029;3294,969971;2852,889893;3202,949951;3202,949951;849320200
01/06/2020;3253,459961;3565,840088;3215,290039;3328,01001;3328,01001;560440800
01/07/2020;3334,870117;3593,98999;3273,370117;3273,370117;3273,370117;578182400
01/08/2020;3271,290039;3475,590088;3249,23999;3332,530029;3332,530029;281589500
01/09/2020;3353,189941;3412,330078;3156,639893;3235,439941;3235,439941;358312200
01/10/2020;3252,870117;3405,080078;2998,540039;3043,360107;3043,360107;541049100
01/11/2020;3050,879883;3750,330078;3019,830078;3667,159912;3667,159912;340923200
01/12/2020;3677,709961;3745,030029;3506,679932;3621,280029;3621,280029;7887400
01/01/2021;3671,080078;3793,830078;3562,310059;3623,600098;3623,600098;70948700
01/02/2021;3652,290039;3885,73999;3644,909912;3761,98999;3761,98999;40650900
01/03/2021;3806,310059;3934,090088;3745,810059;3899,47998;3899,47998;226351600
01/04/2021;3910,909912;4066,080078;3904,340088;4014,300049;4014,300049;11667000
01/05/2021;4016,399902;4099,640137;3950,360107;4060,360107;4060,360107;5044400
01/06/2021;4077,659912;4241,77002;4053,639893;4125,950195;4125,950195;123000
01/07/2021;4144,319824;4256,839844;4059,75;4200,470215;4200,470215;54728000
01/08/2021;4220,959961;4362,040039;4206,600098;4308,919922;4308,919922;5822900
01/09/2021;4324,47998;4351,839844;4051,120117;4158,890137;4158,890137;17188600
01/10/2021;4102,859863;4296,930176;4063,040039;4278,47998;4278,47998;23269400
01/11/2021;4297,899902;4413,910156;4094,610107;4113,399902;4113,399902;71931800
01/12/2021;4136,25;4320,399902;4097,680176;4310,149902;4310,149902;10321500
01/01/2022;4325,279785;4371,560059;3985;4071,929932;4071,929932;13007600
01/02/2022;4094,139893;4161,810059;3985,97998;4010,429932;4010,429932;24800
